지형지물,관리번호,관리기관,법정동,지번,수종코드,보호판유무,X,Y
가로수,86000018,용인시,공세동,717 도,은행나무,Y,210148.77,415640.604
가로수,86000019,용인시,공세동,717 도,은행나무,Y,210115.858,415638.083
가로수,86000020,용인시,공세동,724 도,은행나무,Y,209878.498,415637.074
가로수,86000021,용인시,공세동,724 도,은행나무,Y,209895.009,415637.044
가로수,86000022,용인시,공세동,724 도,은행나무,Y,209886.817,415637.042
가로수,86000023,용인시,공세동,724 도,은행나무,Y,209902.708,415637.021
가로수,86000024,용인시,공세동,724 도,은행나무,Y,209862.57,415636.915
가로수,86000025,용인시,공세동,724 도,은행나무,Y,209870.727,415636.868
가로수,86000026,용인시,공세동,724 도,은행나무,Y,209854.815,415636.809
가로수,86000027,용인시,공세동,717 도,은행나무,Y,210142.467,415636.662
가로수,86000028,용인시,공세동,724 도,은행나무,Y,209909.246,415634.507
가로수,86000029,용인시,공세동,717 도,은행나무,Y,210109.773,415634.363
가로수,86000030,용인시,공세동,724 도,은행나무,Y,209930.728,415633.745
가로수,86000031,용인시,공세동,717 도,은행나무,Y,210136.525,415632.798
가로수,86000032,용인시,공세동,718 도,은행나무,Y,209827.774,415632.573
가로수,86000033,용인시,공세동,717 도,은행나무,Y,210103.161,415630.086
가로수,86000034,용인시,공세동,산 52-1임,은행나무,Y,210061.856,415629.905
가로수,86000035,용인시,공세동,724 도,은행나무,Y,209915.663,415629.209
가로수,86000036,용인시,공세동,724 도,은행나무,Y,209924.021,415629.029
가로수,86000037,용인시,공세동,717 도,은행나무,Y,210127.917,415627.478
가로수,86000038,용인시,공세동,717 도,은행나무,Y,210097.326,415626.581
가로수,86000039,용인시,공세동,718 도,은행나무,Y,209824.034,415625.992
가로수,86000040,용인시,공세동,산 52-1임,은행나무,Y,210056.09,415624.853
가로수,86000041,용인시,공세동,717 도,은행나무,Y,210121.121,415623.212
가로수,86000042,용인시,공세동,717 도,은행나무,Y,210092.194,415623.174
가로수,86000043,용인시,공세동,718 도,은행나무,Y,209838.384,415621.188
가로수,86000044,용인시,공세동,718 도,은행나무,Y,209821.074,415619.258
가로수,86000045,용인시,공세동,717 도,은행나무,Y,210113.888,415618.704
가로수,86000046,용인시,공세동,717 도,은행나무,Y,210085.122,415618.623
가로수,86000047,용인시,공세동,산 52-3도,은행나무,Y,210044.325,415617.21
가로수,86000048,용인시,공세동,717 도,은행나무,Y,210108.649,415615.422
가로수,86000049,용인시,공세동,718 도,은행나무,Y,209835.529,415613.812
가로수,86000050,용인시,공세동,718 도,은행나무,Y,209818.894,415612.819
가로수,86000051,용인시,공세동,산 52-3도,은행나무,Y,210036.589,415612.626
가로수,86000052,용인시,공세동,717 도,은행나무,Y,210101.051,415610.704
가로수,86000053,용인시,공세동,산 52-3도,은행나무,Y,210030.099,415608.312
가로수,86000054,용인시,공세동,718 도,은행나무,Y,209833.076,415606.206
가로수,86000055,용인시,공세동,717 도,은행나무,Y,210093.55,415606.08
가로수,86000056,용인시,공세동,산 52-3도,은행나무,Y,210022.92,415605.974
가로수,86000057,용인시,공세동,산 52-3도,은행나무,Y,210016.27,415604.224
가로수,86000058,용인시,공세동,717 도,은행나무,Y,210087.478,415602.115
가로수,86000059,용인시,공세동,718 도,은행나무,Y,209816.075,415601.669
가로수,86000060,용인시,공세동,산 52-3도,은행나무,Y,209996.651,415598.908
가로수,86000061,용인시,공세동,718 도,은행나무,Y,209831.128,415598.444
가로수,86000062,용인시,공세동,717 도,은행나무,Y,210080.129,415597.896
가로수,86000063,용인시,공세동,718 도,은행나무,Y,209815.02,415595.316
가로수,86000064,용인시,공세동,산 52-3도,은행나무,Y,209989.89,415594.369
가로수,86000065,용인시,공세동,717 도,은행나무,Y,210071.996,415593.867
가로수,86000066,용인시,공세동,717 도,은행나무,Y,210056.681,415587.881
가로수,86000067,용인시,공세동,717 도,은행나무,Y,209975.159,415586.601
가로수,86000068,용인시,공세동,717 도,은행나무,Y,210051.861,415586.307
가로수,86000069,용인시,공세동,717 도,은행나무,Y,209968.174,415585.33
가로수,86000070,용인시,공세동,717 도,은행나무,Y,209959.485,415583.698
가로수,86000071,용인시,공세동,717 도,은행나무,Y,209771.339,415583.574
가로수,86000072,용인시,공세동,717 도,은행나무,Y,209763.692,415583.479
가로수,86000073,용인시,공세동,717 도,은행나무,Y,209782.495,415583.142
가로수,86000074,용인시,공세동,717 도,은행나무,Y,210042.143,415582.974
가로수,86000075,용인시,공세동,717 도,은행나무,Y,209791.653,415582.493
가로수,86000076,용인시,공세동,717 도,은행나무,Y,209951.762,415582.216
가로수,86000077,용인시,공세동,717 도,은행나무,Y,209942.896,415580.574
가로수,86000078,용인시,공세동,717 도,은행나무,Y,210035.343,415580.45
가로수,86000079,용인시,공세동,717 도,은행나무,Y,209934.947,415579.185
가로수,86000080,용인시,공세동,717 도,은행나무,Y,209928.146,415577.843
가로수,86000081,용인시,공세동,717 도,은행나무,Y,209917.834,415575.927
가로수,86000082,용인시,공세동,717 도,은행나무,Y,209911.059,415574.522
가로수,86000083,용인시,공세동,717 도,은행나무,Y,209903.062,415573.161
가로수,86000084,용인시,공세동,717 도,은행나무,Y,209895.145,415571.671
가로수,86000085,용인시,공세동,717 도,은행나무,Y,209994.846,415570.749
가로수,86000086,용인시,공세동,717 도,은행나무,Y,209888.048,415570.499
가로수,86000087,용인시,공세동,717 도,은행나무,Y,209986.128,415570.145
가로수,86000088,용인시,공세동,717 도,은행나무,Y,209968.973,415569.889
가로수,86000089,용인시,공세동,717 도,은행나무,Y,209846.985,415569.233
가로수,86000090,용인시,공세동,717 도,은행나무,Y,209879.149,415569.156
가로수,86000091,용인시,공세동,717 도,은행나무,Y,209962.074,415568.515
가로수,86000092,용인시,공세동,717 도,은행나무,Y,209871.19,415568.472
가로수,86000093,용인시,공세동,717 도,은행나무,Y,209854.979,415568.102
가로수,86000094,용인시,공세동,717 도,은행나무,Y,209864.789,415568.03
가로수,86000095,용인시,공세동,717 도,은행나무,Y,209954.935,415567.218
가로수,86000096,용인시,공세동,717 도,은행나무,Y,209947.017,415565.725
가로수,86000097,용인시,공세동,727 도,은행나무,Y,210028.626,415565.476
가로수,86000098,용인시,공세동,727 도,은행나무,Y,210018.99,415565.181
가로수,86000099,용인시,공세동,717 도,은행나무,Y,209938.147,415564.037
가로수,86000100,용인시,공세동,717 도,은행나무,Y,209930.188,415562.541
가로수,86000101,용인시,공세동,717 도,은행나무,Y,209922.789,415559.866
가로수,86000106,용인시,공세동,727 도,은행나무,Y,210030.435,415557.738
가로수,86000107,용인시,공세동,727 도,은행나무,Y,210020.796,415556.885
가로수,86000108,용인시,공세동,717 도,은행나무,Y,209915.229,415556.581
가로수,86000109,용인시,공세동,717 도,은행나무,Y,209908.722,415553.75
가로수,86000110,용인시,공세동,717 도,은행나무,Y,209900.222,415551.165
가로수,86000111,용인시,공세동,727 도,은행나무,Y,210032.248,415549.766
가로수,86000112,용인시,공세동,717 도,은행나무,Y,209892.207,415549.571
가로수,86000113,용인시,공세동,717 도,은행나무,Y,209884.548,415548.038
가로수,86000115,용인시,공세동,717 도,은행나무,Y,209878.291,415547.61
가로수,86000116,용인시,공세동,717 도,은행나무,Y,209869.214,415546.858
가로수,86000117,용인시,공세동,717 도,은행나무,Y,209851.948,415546.691
가로수,86000118,용인시,공세동,717 도,은행나무,Y,209860.6,415546.591
가로수,86000119,용인시,공세동,727 도,은행나무,Y,210033.919,415542.88
가로수,86000120,용인시,공세동,727 도,은행나무,Y,210024.812,415539.581
가로수,91284001,용인시,고기동,755천,느티나무,N,205683.454,428962.182
가로수,91284002,용인시,고기동,755천,느티나무,N,205688.624,428956.842
가로수,91284003,용인시,고기동,755천,느티나무,N,205696.354,428952.232
가로수,91284004,용인시,고기동,755천,느티나무,N,205703.954,428949.202
가로수,91284005,용인시,고기동,755천,느티나무,N,205709.174,428946.953
가로수,91284006,용인시,고기동,755천,느티나무,N,205713.054,428945.183
가로수,91284007,용인시,고기동,755천,느티나무,N,205720.024,428942.423
가로수,91284008,용인시,고기동,755천,느티나무,N,205728.694,428939.023
가로수,91284009,용인시,고기동,755천,은행나무,N,205734.634,428936.703
가로수,91284010,용인시,고기동,755천,느티나무,N,205737.504,428935.833
가로수,91284011,용인시,고기동,755천,느티나무,N,205746.564,428932.433
가로수,91284014,용인시,고기동,755천,느티나무,N,205781.304,428919.804
가로수,91284015,용인시,고기동,755천,느티나무,N,205788.764,428917.084
가로수,91284016,용인시,고기동,755천,느티나무,N,205799.544,428913.705
가로수,91284017,용인시,고기동,755천,느티나무,N,205807.714,428911.445
가로수,91284018,용인시,고기동,755천,느티나무,N,205816.214,428909.225
가로수,91284019,용인시,고기동,755천,느티나무,N,205824.343,428906.795
가로수,91500001,용인시,왕산리,681-16도,은행나무,N,221803.568,428386.706
가로수,91500002,용인시,왕산리,678-20도,은행나무,N,221801.083,428343.686
가로수,91500003,용인시,왕산리,678-20도,은행나무,N,221803.353,428326.127
가로수,91500004,용인시,왕산리,678-20도,은행나무,N,221807.424,428311.947
가로수,91500005,용인시,왕산리,678-20도,은행나무,N,221810.734,428302.627
가로수,91708701,용인시,동천동,114-2전,이팝나무,Y,207969.5,427564.815
가로수,91708702,용인시,동천동,114-2전,이팝나무,Y,207962.736,427569.079
가로수,91708703,용인시,동천동,114-1전,이팝나무,Y,207955.931,427573.445
가로수,91708704,용인시,동천동,786구,이팝나무,Y,207946.824,427579.567
가로수,91708705,용인시,동천동,786구,이팝나무,Y,207931.007,427591.171
가로수,91708706,용인시,동천동,786구,이팝나무,Y,207925.894,427595.395
가로수,91708707,용인시,동천동,786구,이팝나무,Y,207920.414,427600.089
가로수,91708708,용인시,동천동,87-6전,이팝나무,Y,207906.246,427612.547
가로수,91708709,용인시,동천동,87-6전,이팝나무,Y,207900.772,427617.818
가로수,91708710,용인시,동천동,84-1전,이팝나무,Y,207895.07,427622.944
가로수,91708712,용인시,동천동,86-11전,이팝나무,Y,207968.392,427583.655
가로수,91708713,용인시,동천동,86-11전,이팝나무,Y,207961.477,427588.267
가로수,91708714,용인시,동천동,86-10대,이팝나무,Y,207943.873,427600.878
가로수,91708715,용인시,동천동,86-10대,이팝나무,Y,207937.586,427605.849
가로수,91708716,용인시,동천동,85-2대,이팝나무,Y,207927.748,427614.008
가로수,91708717,용인시,동천동,85-2대,이팝나무,Y,207921.557,427619.642
가로수,91708718,용인시,동천동,83-4대,이팝나무,Y,207915.644,427624.96
가로수,91708720,용인시,동천동,788도,이팝나무,Y,207897.883,427641.507
가로수,91708721,용인시,동천동,786구,이팝나무,Y,207892.792,427647.553
가로수,91708722,용인시,동천동,786구,이팝나무,Y,207887.687,427653.87
가로수,91708723,용인시,동천동,87-8전,이팝나무,Y,207877.397,427638.695
가로수,91708724,용인시,동천동,87-8전,이팝나무,Y,207871.718,427644.404
가로수,91708725,용인시,동천동,87-8전,이팝나무,Y,207865.622,427649.588
가로수,91708726,용인시,동천동,87-10임,이팝나무,Y,207859.631,427655.009
가로수,91708728,용인시,동천동,788도,이팝나무,Y,207882.444,427660.345
가로수,91709701,용인시,동천동,86-11전,이팝나무,Y,207975.079,427579.394
가로수,91709702,용인시,동천동,114-2전,이팝나무,Y,207976.53,427560.662
가로수,91709703,용인시,동천동,114-2전,이팝나무,Y,207997.388,427548.232
가로수,91709704,용인시,동천동,114-2전,이팝나무,Y,207990.406,427552.317
가로수,91709705,용인시,동천동,114-2전,이팝나무,Y,207983.442,427556.525
가로수,91709706,용인시,동천동,115-7전,이팝나무,Y,208001.205,427563.836
가로수,91709707,용인시,동천동,115-7전,이팝나무,Y,207994.806,427567.623
가로수,91709708,용인시,동천동,115-7전,이팝나무,Y,207988.047,427571.473
가로수,91709709,용인시,동천동,114-1전,이팝나무,Y,208011.137,427540.042
가로수,91709710,용인시,동천동,115-7전,이팝나무,Y,208014.401,427555.83
가로수,91709711,용인시,동천동,115-7전,이팝나무,Y,208007.766,427559.942
가로수,91709712,용인시,동천동,114-2전,이팝나무,Y,208045.504,427519.505
가로수,91709713,용인시,동천동,114-2전,이팝나무,Y,208038.611,427523.717
가로수,91709714,용인시,동천동,114-2전,이팝나무,Y,208031.682,427527.66
가로수,91709715,용인시,동천동,114-2전,이팝나무,Y,208024.946,427531.744
가로수,91709716,용인시,동천동,114-2전,이팝나무,Y,208017.908,427535.738
가로수,91709717,용인시,동천동,115-6답,이팝나무,Y,208046.115,427536.848
